"","DATEPRD","WELL_BORE_CODE","ON_STREAM_HRS","AVG_DOWNHOLE_PRESSURE","AVG_DOWNHOLE_TEMPERATURE","AVG_DP_TUBING","AVG_ANNULUS_PRESS","AVG_CHOKE_SIZE_P","AVG_WHP_P","AVG_WHT_P","DP_CHOKE_SIZE","BORE_OIL_VOL","class","WI1","WI2"
"6203",2015-08-22,"NO 15/9-F-14 H",24,266.807775106383,99.4533636170213,236.574205106383,15.2489274468085,100,30.23357,87.118174375,1.73247340425532,187.04,4,4675,4327
"6204",2015-08-23,"NO 15/9-F-12 H",24,260.965963217789,103.849744529994,229.991195381793,19.4486791666667,100,29.4665020833333,79.8264170833333,0.80074875,484.62,7,1291,1268
"6205",2015-08-23,"NO 15/9-F-15 D",24,227.943720833333,106.443259791667,179.484825416667,27.99712125,9.416066875,48.4588954166667,41.9738052083333,19.7855291666667,323.97,8,1291,1268
"6206",2015-08-23,"NO 15/9-F-11 H",24,221.116800625,105.94457,180.904125208333,14.90433,24.7040629166667,40.2126754166667,76.8329316666667,11.6873870833333,1163.24,4,1291,1268
"6207",2015-08-23,"NO 15/9-F-14 H",24,266.575962083333,99.4453539583333,236.360585,15.1678454166667,100,30.2153770833333,87.0651054166667,1.73505520833333,182.72,4,1291,1268
"6208",2015-08-24,"NO 15/9-F-11 H",24,220.9980225,105.942217708333,180.90541125,14.7574304166667,24.6903652083333,40.09261125,77.279015625,11.5513654166667,1160.11,8,4677,4615
"6209",2015-08-24,"NO 15/9-F-12 H",24,259.049248995791,104.21135843036,227.345257435064,19.3902220833333,100,29.431766875,79.1999179166667,0.74682,483.49,2,4677,4615
"6210",2015-08-24,"NO 15/9-F-15 D",24,226.268668541667,106.427002083333,178.4765475,27.1649477083333,9.405961875,47.7921210416667,42.8634770833333,19.1183529166667,323.19,10,4677,4615
"6211",2015-08-24,"NO 15/9-F-14 H",24,266.3566025,99.42919125,236.167532291667,15.103175625,100,30.1890702083333,87.968229375,1.69185395833333,182.3,6,4677,4615
"6212",2015-08-25,"NO 15/9-F-14 H",24,266.452335416667,99.4372541666667,236.21318125,15.2266166666667,100,30.2391541666667,87.833915,1.728560625,181.85,8,4691.24360645833,4594.637450625
"6213",2015-08-25,"NO 15/9-F-11 H",24,220.885500625,105.931615416667,180.924394583333,14.552449375,24.737421875,39.9611060416667,77.2606110416667,11.40637125,1158.64,4,4691.24360645833,4594.637450625
"6214",2015-08-25,"NO 15/9-F-12 H",24,265.226472692514,103.224007483972,234.742041167226,19.4406875,100,29.3216191666667,80.4906245833333,0.624731458333333,482.3,4,4691.24360645833,4594.637450625
"6215",2015-08-25,"NO 15/9-F-15 D",24,224.5177125,106.418116458333,177.557068333333,27.271615625,9.4102325,46.9606441666667,46.4004558333333,18.276231875,322.41,8,4691.24360645833,4594.637450625
"6216",2015-08-31,"NO 15/9-F-12 H",23.075,240.236060528753,105.582216552433,211.334273588043,3.61914409534128,89.857433125,30.5164660130011,75.1856471397616,1.07964663055255,499.83,10,4000.27477645833,3225.45532020833
"6217",2015-08-31,"NO 15/9-F-11 H",17.74153,268.230076307055,105.098429169981,199.402182487418,5.04887092601371,8.138054375,68.8278938196368,61.4884863550156,39.3481591578855,447.37,1,4000.27477645833,3225.45532020833
"6218",2015-09-01,"NO 15/9-F-14 H",24,267.21037625,99.5043227083333,236.741903125,10.1256191666667,90.2878397916667,30.468473125,87.5592772916667,1.66475208333333,157.03,5,4703.55555770833,4600.059944375
"6219",2015-09-01,"NO 15/9-F-15 D",24,231.231075833333,106.431496041667,183.068001458333,11.3509870833333,9.01675541666667,48.163074375,47.8864666666667,19.7044485416667,312.75,9,4703.55555770833,4600.059944375
"6220",2015-09-01,"NO 15/9-F-12 H",24,270.312628869761,102.148729447019,240.508874333212,12.3426375,100,29.1958495833333,81.4533779166667,0.450688333333333,469.31,10,4703.55555770833,4600.059944375
"6221",2015-09-01,"NO 15/9-F-11 H",24,229.786742083333,105.764926875,188.516163125,13.5172416666667,25.6948866666667,41.2705789583333,79.056896875,12.4845939583333,1154.34,1,4703.55555770833,4600.059944375
"6222",2015-09-02,"NO 15/9-F-15 D",24,226.436117083333,106.417643958333,179.5689975,16.1965633333333,9.23988645833333,46.8671195833333,46.102753125,18.1978439583333,295.69,3,4721.3131725,4657.79836208333
"6223",2015-09-02,"NO 15/9-F-14 H",24,266.858598125,99.4005004166667,236.40457375,12.52397875,100,30.454024375,87.4879820833333,1.45600770833333,167.01,9,4721.3131725,4657.79836208333
"6224",2015-09-02,"NO 15/9-F-11 H",24,222.253496041667,105.89963375,185.177424166667,13.462104375,29.5900966666667,37.076071875,79.0525102083333,8.09050520833333,1192.8,9,4721.3131725,4657.79836208333
"6225",2015-09-02,"NO 15/9-F-12 H",24,267.466622944876,102.808616952239,237.003761970471,12.45786625,100,29.4531010416667,80.7283891666667,0.504516458333333,442.93,10,4721.3131725,4657.79836208333
"6226",2015-09-03,"NO 15/9-F-12 H",24,269.705028947216,102.193833145311,238.389073564658,12.5695785416667,100,30.3612329166667,80.6903425,0.37134375,429.99,2,4623.374206875,4650.1006775
"6227",2015-09-03,"NO 15/9-F-14 H",24,269.27487625,99.4146183333333,236.812143333333,12.7056383333333,93.20938,32.4627329166667,87.4592327083333,2.43273229166667,149.36,8,4623.374206875,4650.1006775
"6228",2015-09-03,"NO 15/9-F-15 D",24,224.423246041667,106.401525416667,177.827832708333,16.6735345833333,9.21173625,46.5954133333333,47.5244054166667,16.8714491666667,286.99,7,4623.374206875,4650.1006775
"6229",2015-09-03,"NO 15/9-F-11 H",24,223.318559375,105.861525625,184.074506875,13.3670308333333,27.2841245833333,39.2440525,78.594325625,9.25801083333333,1098.55,5,4623.374206875,4650.1006775
"6230",2015-09-04,"NO 15/9-F-12 H",24,270.042695026434,102.216363397202,239.444942102781,12.665143125,100,29.800100625,81.0282879166667,0.422196875,413.54,4,4442.29051166667,4458.44833375
"6231",2015-09-04,"NO 15/9-F-15 D",24,227.221361666667,106.345781458333,179.790299375,14.1602964583333,8.9516875,47.4310622916667,45.3144260416667,18.3143820833333,275.44,8,4442.29051166667,4458.44833375
"6232",2015-09-04,"NO 15/9-F-14 H",24,271.565746875,99.3690458333333,237.638001458333,12.3755683333333,78.1940397916667,33.9277454166667,85.0897810416667,4.49456083333333,116.5,7,4442.29051166667,4458.44833375
"6233",2015-09-04,"NO 15/9-F-11 H",24,231.272220208333,105.718972083333,188.516809791667,13.1814202083333,23.2128302083333,42.7554104166667,75.6091214583333,13.3878202083333,955.69,1,4442.29051166667,4458.44833375
"6234",2015-09-04,"NO 15/9-F-1 C",16.15833,277.588741379462,107.374643885234,244.139868300988,17.1738933945063,38.6710010416667,33.4488730784741,58.7455266260251,9.02784747771583,176.51,3,4442.29051166667,4458.44833375
"6235",2015-09-05,"NO 15/9-F-11 H",24,220.366140625,105.844450416667,182.7859175,13.2391316666667,27.444494375,37.580223125,77.823836875,8.87444020833333,1079.01,9,4634.66163541667,4394.396499375
"6236",2015-09-05,"NO 15/9-F-14 H",24,266.970904375,99.4141720833333,236.69001875,12.743976875,98.9366183333333,30.280885625,87.3300947916667,1.501575625,194.21,5,4634.66163541667,4394.396499375
"6237",2015-09-05,"NO 15/9-F-1 C",24,265.459192916667,108.038072083333,231.905208541667,17.3510322115261,58.9330610416667,33.553984375,78.6559383333333,6.86188708333333,291.3,3,4634.66163541667,4394.396499375
"6238",2015-09-05,"NO 15/9-F-15 D",24,220.283606666667,106.425648333333,174.844315833333,17.685931875,9.75361125,45.4392908333333,44.947601875,16.9818575,281.33,9,4634.66163541667,4394.396499375
"6239",2015-09-05,"NO 15/9-F-12 H",24,263.811187571849,103.532428735358,232.980115280939,12.5922204166667,100,29.3230875,80.1080685416667,0.61172625,429.77,8,4634.66163541667,4394.396499375
"6240",2015-09-06,"NO 15/9-F-1 C",24,258.201361041667,108.094933333333,222.721547708333,18.2229149907116,55.8077391666667,35.4798133333333,76.7100616666667,8.77902083333333,344.41,2,4630.718261875,4378.928474375
"6241",2015-09-06,"NO 15/9-F-11 H",24,219.998975208333,105.829496458333,182.542766458333,13.2259245833333,27.4659860416667,37.45620875,78.1720660416667,8.75333458333333,1043.55,10,4630.718261875,4378.928474375
"6242",2015-09-06,"NO 15/9-F-12 H",24,266.800418918316,103.005436461194,236.434132827234,12.63797125,100,29.2211485416667,80.662996875,0.51324375,415.64,7,4630.718261875,4378.928474375
"6243",2015-09-06,"NO 15/9-F-15 D",24,220.48827125,106.402020833333,175.603804791667,16.3515127083333,9.74250270833333,44.8844664583333,44.77143375,16.4336941666667,272.04,1,4630.718261875,4378.928474375
"6244",2015-09-06,"NO 15/9-F-14 H",24,267.039988125,99.39342625,236.750643333333,12.7768245833333,100,30.2893447916667,87.7615791666667,1.52537104166667,189.75,7,4630.718261875,4378.928474375
"6245",2015-09-07,"NO 15/9-F-1 C",24,253.933917708333,108.097246875,217.285412083333,18.5409924451492,53.8561908333333,36.648505625,73.6121985416667,9.976605625,360.29,9,4708.20932791667,4443.57965854167
"6246",2015-09-07,"NO 15/9-F-15 D",24,220.021521041667,106.40446375,175.635483125,16.223306875,9.67968166666667,44.3860379166667,46.1377525,15.9511125,269.89,5,4708.20932791667,4443.57965854167
"6247",2015-09-07,"NO 15/9-F-12 H",24,268.762104165736,102.585033824568,238.724995199415,12.7002270833333,100,29.1494177083333,81.06629625,0.452525416666667,412.74,2,4708.20932791667,4443.57965854167
"6248",2015-09-07,"NO 15/9-F-14 H",24,267.023957916667,99.3892802083333,236.723510625,12.8217029166667,100,30.3004472916667,87.9923695833333,1.54206895833333,188.42,1,4708.20932791667,4443.57965854167
"6249",2015-09-07,"NO 15/9-F-11 H",24,219.721878125,105.822011666667,182.311363125,13.1925295833333,27.4728964583333,37.410515,78.4319341666667,8.72264604166667,1036.29,5,4708.20932791667,4443.57965854167
"6250",2015-09-08,"NO 15/9-F-12 H",24,269.868493076643,102.326578092963,240.010899895907,12.7062641666667,100,29.1067858333333,81.2916652083333,0.409492916666667,409.37,10,4788.07007604167,4529.59288041667
"6251",2015-09-08,"NO 15/9-F-15 D",24,219.552296041667,106.405505,175.874593541667,16.242065625,9.66851,43.6777025,47.0433554166667,15.243804375,267.64,3,4788.07007604167,4529.59288041667
"6252",2015-09-08,"NO 15/9-F-14 H",24,266.983902291667,99.373939375,236.655873333333,12.866394375,100,30.3280289583333,88.1726835416667,1.56589979166667,186.89,10,4788.07007604167,4529.59288041667
"6253",2015-09-08,"NO 15/9-F-1 C",24,250.729065416667,108.085751041667,214.03285625,18.3271886426248,53.287,36.6962091666667,71.531215,10.044035,369.91,4,4788.07007604167,4529.59288041667
"6254",2015-09-08,"NO 15/9-F-11 H",24,219.531164166667,105.817592291667,182.153195,13.1478620833333,27.49162,37.3779691666667,78.5757185416667,8.68962229166667,1027.85,9,4788.07007604167,4529.59288041667
"6255",2015-09-09,"NO 15/9-F-1 C",24,247.680291875,108.084010625,211.45257125,18.2991996853363,53.2887502083333,36.227720625,70.8470066666667,9.5660325,370.14,8,4783.638153125,4539.23622854167
"6256",2015-09-09,"NO 15/9-F-11 H",24,219.583834166667,105.819467291667,182.117146666667,13.2058791666667,27.2228325,37.4666875,78.565465625,8.78594583333333,1028.02,10,4783.638153125,4539.23622854167
"6257",2015-09-09,"NO 15/9-F-15 D",24,219.35557625,106.406527916667,176.555866666667,16.2916095833333,9.66923291666667,42.7997095833333,47.2797252083333,14.362348125,267.81,1,4783.638153125,4539.23622854167
"6258",2015-09-09,"NO 15/9-F-12 H",24,270.450264155437,102.107995420869,240.731707634732,12.8331647916667,100,29.139705,81.5145604166667,0.444684166666667,409.62,10,4783.638153125,4539.23622854167
"6259",2015-09-09,"NO 15/9-F-14 H",24,266.945300625,99.360090625,236.61387875,12.9285922916667,100,30.331421875,88.2850727083333,1.57254625,187,6,4783.638153125,4539.23622854167
"6260",2015-09-10,"NO 15/9-F-12 H",24,267.890160688974,102.583540492377,237.888949414081,12.7399345833333,100,29.3076354166667,81.1723,0.6273175,408.28,4,4787.79704354167,4130.084389375
"6261",2015-09-10,"NO 15/9-F-14 H",24,266.833887916667,99.360545,236.549934166667,12.8842170833333,100,30.28395375,87.5867402083333,1.534341875,186.39,7,4787.79704354167,4130.084389375
"6262",2015-09-10,"NO 15/9-F-11 H",24,219.72515375,105.821019791667,182.090719166667,13.056589375,26.9554335416667,37.6344345833333,77.4872722916667,8.95776145833333,1024.19,4,4787.79704354167,4130.084389375
"6263",2015-09-10,"NO 15/9-F-1 C",24,245.182115625,108.066192916667,209.837904583333,18.1878122895604,53.2936960416667,35.3442110416667,69.5246410416667,8.69374020833333,355.61,6,4787.79704354167,4130.084389375
"6264",2015-09-10,"NO 15/9-F-15 D",24,219.22774375,106.405568541667,177.072110416667,16.1166477083333,9.65173979166667,42.1556333333333,43.7326910416667,13.726180625,266.87,6,4787.79704354167,4130.084389375
"6265",2015-09-11,"NO 15/9-F-11 H",24,219.824340833333,105.819699791667,182.198671041667,12.910490625,26.9721464583333,37.6256697916667,76.362151875,8.92984979166667,1027.57,10,4474.02569583333,4299.870575
"6266",2015-09-11,"NO 15/9-F-14 H",24,266.700060208333,99.3678202083333,236.466688333333,12.7869566666667,100,30.233371875,86.0276085416667,1.482966875,187,6,4474.02569583333,4299.870575
"6267",2015-09-11,"NO 15/9-F-12 H",24,262.054009504054,103.708529333897,231.181591975506,12.59138,100,29.43503125,79.977250625,0.749582083333333,409.62,8,4474.02569583333,4299.870575
"6268",2015-09-11,"NO 15/9-F-15 D",24,219.170446875,106.402478333333,177.4847775,15.7954341666667,9.62897770833333,41.685669375,39.8299770833333,13.2380002083333,240.98,3,4474.02569583333,4299.870575
"6269",2015-09-11,"NO 15/9-F-1 C",24,243.319984166667,108.031565833333,209.228412916667,17.8004241609073,53.2650279166667,34.09157125,67.3738754166667,7.43589875,334.51,9,4474.02569583333,4299.870575
"6270",2015-09-12,"NO 15/9-F-14 H",24,266.542573541667,99.379285625,236.328146041667,12.75343125,100,30.2144275,85.19295625,1.470469375,189.52,9,4585.45986958333,3863.44268125
"6271",2015-09-12,"NO 15/9-F-11 H",24,219.829296041667,105.818213125,182.231026875,12.7743664583333,26.9618295833333,37.5982691666667,76.2131683333333,8.91829625,1041.37,7,4585.45986958333,3863.44268125
"6272",2015-09-12,"NO 15/9-F-12 H",24,258.14496823899,104.282048172953,226.416986248732,12.4929008333333,100,29.4839377083333,79.1217183333333,0.811239791666667,415.13,5,4585.45986958333,3863.44268125
"6273",2015-09-12,"NO 15/9-F-1 C",24,239.656954583333,108.14134375,205.5562525,18.5622158072058,55.9802404166667,34.1007020833333,71.4429514583333,7.37787604166667,397.18,1,4585.45986958333,3863.44268125
"6274",2015-09-12,"NO 15/9-F-15 D",24,218.990950416667,106.403163541667,177.840280833333,15.5333075,9.612193125,41.1506695833333,37.93796375,12.7115604166667,244.15,9,4585.45986958333,3863.44268125
"6275",2015-09-13,"NO 15/9-F-11 H",24,219.85677375,105.816295,182.317419166667,12.744973125,27.0069133333333,37.5393545833333,77.0245533333333,8.843595625,1032.61,9,4450.21440104167,4314.966560625
"6276",2015-09-13,"NO 15/9-F-12 H",24,263.864035979926,103.436270603825,233.222625999537,12.5062408333333,100,29.37800875,80.2786354166667,0.684145625,411.61,9,4450.21440104167,4314.966560625
"6277",2015-09-13,"NO 15/9-F-15 D",24,220.530672916667,106.387489166667,181.12437125,15.0070720833333,9.62137604166667,39.4063016666667,41.343676875,10.9496952083333,242.11,2,4450.21440104167,4314.966560625
"6278",2015-09-13,"NO 15/9-F-1 C",24,235.341391875,108.161108333333,201.878021875,18.5856394088228,56.8093704166667,33.46337,70.4628483333333,6.75385979166667,411.79,7,4450.21440104167,4314.966560625
"6279",2015-09-13,"NO 15/9-F-14 H",24,266.430794166667,99.3887754166667,236.174709166667,12.8335120833333,100,30.256085,87.0039266666667,1.48819479166667,187.91,9,4450.21440104167,4314.966560625
"6280",2015-09-14,"NO 15/9-F-1 C",24,232.748266458333,108.139724375,200.329356458333,18.6613564521796,57.7495697916667,32.41891,71.8790929166667,5.63909,427.44,6,4455.60100520833,4306.792396875
"6281",2015-09-14,"NO 15/9-F-15 D",24,220.797310833333,106.381252916667,181.933641458333,14.750141875,9.61070958333333,38.863669375,40.6212104166667,10.3987791666667,235.7,8,4455.60100520833,4306.792396875
"6282",2015-09-14,"NO 15/9-F-12 H",24,262.354572104462,103.737527082665,231.35177453656,12.39130375,100,29.3731070833333,79.8877854166667,0.677183125,400.78,8,4455.60100520833,4306.792396875
"6283",2015-09-14,"NO 15/9-F-11 H",24,219.80399,105.81798625,182.289874375,12.60551625,26.9644427083333,37.514115625,77.395158125,8.81406125,1005.36,10,4455.60100520833,4306.792396875
"6284",2015-09-14,"NO 15/9-F-14 H",24,266.321811875,99.397585,236.042790625,12.8438554166667,100,30.27902125,87.2501839583333,1.5011825,182.96,9,4455.60100520833,4306.792396875
"6285",2015-09-15,"NO 15/9-F-15 D",24,220.965462291667,106.384667083333,182.004884166667,14.9848058333333,9.604683125,38.960578125,41.5572754166667,10.468573125,244,4,4453.24162270833,4285.72269416667
"6286",2015-09-15,"NO 15/9-F-14 H",24,266.248509791667,99.407336875,235.980200833333,12.8762454166667,100,30.2683089583333,87.5158352083333,1.47653020833333,189.43,5,4453.24162270833,4285.72269416667
"6287",2015-09-15,"NO 15/9-F-12 H",24,265.17516309693,103.164214629844,234.743992997791,12.4163589583333,100,29.3934929166667,80.5701352083333,0.672224583333333,414.94,2,4453.24162270833,4285.72269416667
"6288",2015-09-15,"NO 15/9-F-11 H",24,219.687130833333,105.821049791667,182.215281458333,12.5954591666667,27.0211095833333,37.471849375,78.0755420833333,8.765366875,1040.99,4,4453.24162270833,4285.72269416667
"6289",2015-09-15,"NO 15/9-F-1 C",24,228.465131041667,108.186700208333,196.544505,18.1797104919211,60.309085,31.9206260416667,73.624714375,4.94689625,434.04,5,4453.24162270833,4285.72269416667
"6290",2015-09-16,"NO 15/9-F-1 C",24,225.027478125,108.176620833333,193.946756041667,17.8595517956068,62.1660729166667,31.0807220833333,73.84938,3.96300645833333,438.65,2,4459.10924520833,4265.52708395833
"6291",2015-09-16,"NO 15/9-F-14 H",24,266.200021041667,99.40948,235.9418025,12.9237860416667,100,30.2582185416667,87.7955414583333,1.47573395833333,191.27,2,4459.10924520833,4265.52708395833
"6292",2015-09-16,"NO 15/9-F-12 H",24,267.413922738055,102.710085374181,237.313072602,12.405923125,100,29.323038125,81.0323035416667,0.622247291666667,418.98,2,4459.10924520833,4265.52708395833
"6293",2015-09-16,"NO 15/9-F-11 H",24,219.601502916667,105.824964375,182.142343958333,12.5563377083333,27.069586875,37.4591589583333,77.828928125,8.74994541666667,1051.22,3,4459.10924520833,4265.52708395833
"6294",2015-09-16,"NO 15/9-F-15 D",24,220.76028375,106.383293958333,182.028652291667,15.247094375,9.59874479166667,38.7316314583333,42.25963625,10.2456939583333,246.35,8,4459.10924520833,4265.52708395833
"6295",2015-09-17,"NO 15/9-F-1 C",24,220.583189791667,108.213125833333,189.575694375,17.8583053324241,65.79759375,31.0074954166667,76.780525625,3.37194854166667,515.22,8,4532.096015625,4217.97628104167
"6296",2015-09-17,"NO 15/9-F-14 H",24,266.18232625,99.40948,235.843757708333,12.9366035416667,100,30.3385685416667,88.2396516666667,1.536175625,189.42,6,4532.096015625,4217.97628104167
"6297",2015-09-17,"NO 15/9-F-15 D",24,220.535369166667,106.384562916667,181.850036458333,15.1286572916667,9.59334208333333,38.6853327083333,44.6647247916667,10.1758172916667,243.94,4,4532.096015625,4217.97628104167
"6298",2015-09-17,"NO 15/9-F-11 H",24,219.571318541667,105.8284375,182.170283541667,12.4265427083333,26.980816875,37.401035,78.6161452083333,8.68049729166667,1040.85,8,4532.096015625,4217.97628104167
"6299",2015-09-17,"NO 15/9-F-12 H",24,269.260026742492,102.48167858737,239.250622052196,12.2954195833333,100,29.16249375,81.131224375,0.425858958333333,414.92,7,4532.096015625,4217.97628104167
"6300",2015-09-18,"NO 15/9-F-15 D",24,220.280743958333,106.385764791667,181.665823333333,15.167261875,9.61339916666667,38.614920625,44.3917310416667,10.11257125,253.84,6,4473.3473125,4204.70976270833
"6301",2015-09-18,"NO 15/9-F-14 H",24,266.166441458333,99.4097658333333,235.834123333333,12.93139125,100,30.332318125,88.166599375,1.53678645833333,197.04,5,4473.3473125,4204.70976270833
"6302",2015-09-18,"NO 15/9-F-11 H",24,219.545693958333,105.832734166667,182.160233958333,12.3379979166667,27.0051789583333,37.38546,78.6076235416667,8.68160479166667,1082.77,8,4473.3473125,4204.70976270833
"6303",2015-09-18,"NO 15/9-F-12 H",24,269.832263229412,102.34805879394,239.927234849132,12.2430322916667,100,29.128790625,81.252501875,0.402754791666667,431.6,6,4473.3473125,4204.70976270833
"6304",2015-09-19,"NO 15/9-F-15 D",24,219.93619875,106.388634791667,181.41059875,15.3877652083333,9.62144895833333,38.5256,45.1724297916667,9.960899375,246.53,5,4438.608093125,4202.28629375
"6305",2015-09-19,"NO 15/9-F-12 H",24,270.400116599204,102.202475577985,240.529334889123,12.2265283333333,100,29.172934375,81.3528564583333,0.3910325,419.13,4,4438.608093125,4202.28629375
"6306",2015-09-19,"NO 15/9-F-14 H",24,266.226096041667,99.40860125,235.820124375,12.9467304166667,100,30.4059716666667,88.2365308333333,1.55287083333333,191.34,9,4438.608093125,4202.28629375
"6307",2015-09-19,"NO 15/9-F-11 H",24,219.615287708333,105.833656666667,182.253658333333,12.29971875,27.0306422916667,37.361629375,78.646433125,8.60530833333333,1051.51,3,4438.608093125,4202.28629375
"6308",2015-09-20,"NO 15/9-F-12 H",24,270.89267536526,102.035175459984,241.038919284301,12.2933135416667,100,29.2628479166667,81.483138125,0.414483125,401.25,3,4430.43256458333,4191.467453125
"6309",2015-09-20,"NO 15/9-F-11 H",24,219.713411666667,105.832911458333,182.2935325,12.3336508333333,26.9947235416667,37.4198791666667,78.51454,8.59698895833333,1006.61,2,4430.43256458333,4191.467453125
"6310",2015-09-20,"NO 15/9-F-14 H",24,266.302074583333,99.40857375,235.838018333333,12.9880377083333,100,30.46405625,88.3429227083333,1.54768916666667,183.18,9,4430.43256458333,4191.467453125
"6311",2015-09-20,"NO 15/9-F-15 D",24,219.98750625,106.385303958333,181.672956875,15.356943125,9.620071875,38.314549375,45.6761202083333,9.68845833333333,236.01,3,4430.43256458333,4191.467453125
"6312",2015-09-21,"NO 15/9-F-15 D",24,219.485527708333,106.390082916667,181.3971275,15.44446,9.675700625,38.0884002083333,43.0285885416667,9.54689770833333,250.08,4,4455.43891958333,4207.24148604167
"6313",2015-09-21,"NO 15/9-F-14 H",24,266.173881666667,99.409294375,235.9148875,12.9205379166667,100,30.2589941666667,87.9205522916667,1.4592175,193.91,3,4455.43891958333,4207.24148604167
"6314",2015-09-21,"NO 15/9-F-11 H",24,219.736839583333,105.83253375,182.31728375,12.1643997916667,27.0087977083333,37.4195558333333,77.7928697916667,8.54892270833333,1065.57,1,4455.43891958333,4207.24148604167
"6315",2015-09-21,"NO 15/9-F-12 H",24,267.676597919715,102.661568864858,237.571689244943,12.1970172916667,100,29.3359377083333,81.055025,0.605806666666667,424.75,1,4455.43891958333,4207.24148604167
"6316",2015-09-22,"NO 15/9-F-14 H",23.07486,257.283959498575,94.1920626803586,221.87067263456,12.3798980171927,58.8959058333333,35.4132868640156,84.94864955611,5.75155700677707,99.34,8,3201.40915270833,3015.65646291667
"6317",2015-09-22,"NO 15/9-F-12 H",23.32486,217.582809768043,106.297609967901,187.949147041774,11.3912219555401,68.647073125,34.8541493023109,74.7686437891674,5.05580983680074,350.77,9,3201.40915270833,3015.65646291667
"6318",2015-09-22,"NO 15/9-F-11 H",22.72458,231.401087501309,104.847263914871,187.201178938044,11.8969454768185,19.0402872916667,44.199908563265,74.9560105204497,14.6602899673657,810.98,6,3201.40915270833,3015.65646291667
"6319",2015-09-23,"NO 15/9-F-12 H",24,268.454445015369,102.522252925683,238.063194087888,12.177296875,99.998186875,29.576379375,80.9671635416667,0.52469625,426.96,3,4307.06753583333,4236.11256416667
"6320",2015-09-23,"NO 15/9-F-14 H",24,266.434865,99.4016472916667,235.636814791667,12.9340641666667,97.5472089583333,30.7980502083333,88.13307875,1.56602541666667,190.37,10,4307.06753583333,4236.11256416667
"6321",2015-09-23,"NO 15/9-F-15 D",24,220.166648958333,106.373272083333,182.073990416667,15.215890625,10.7974772916667,38.0926585416667,45.6382497916667,9.00713895833333,256.33,2,4307.06753583333,4236.11256416667
"6322",2015-09-23,"NO 15/9-F-11 H",24,221.230791041667,105.859190833333,183.13649,12.154930625,26.49394875,38.0943010416667,78.0697414583333,8.93342604166667,1070.19,7,4307.06753583333,4236.11256416667
"6323",2015-09-24,"NO 15/9-F-14 H",24,266.564167291667,99.3912185416667,235.822217708333,12.8379145833333,100,30.7419495833333,87.1861464583333,1.480190625,194.61,8,4162.24807729167,4099.033783125
"6324",2015-09-24,"NO 15/9-F-12 H",24,260.239790870159,103.864542062089,228.670628678397,12.092573125,100,29.8675775,79.4547683333333,0.721820208333333,426.3,7,4162.24807729167,4099.033783125
"6325",2015-09-24,"NO 15/9-F-11 H",24,220.479622291667,105.854448333333,182.85282125,12.08292125,26.9774770833333,37.6268010416667,76.2486495833333,8.44568770833333,1069.42,7,4162.24807729167,4099.033783125
"6326",2015-09-24,"NO 15/9-F-15 D",24,221.05310625,106.358095,183.063671458333,14.3122035416667,10.3303904166667,37.9894347916667,41.7611016666667,9.14122854166667,222.76,10,4162.24807729167,4099.033783125
"6327",2015-09-25,"NO 15/9-F-14 H",24,266.660859166667,99.4052066666667,235.863301041667,12.8683552083333,100,30.797558125,87.4598327083333,1.50784541666667,169.33,5,4281.87310791667,4212.14083916667
"6328",2015-09-25,"NO 15/9-F-11 H",24,220.403390625,105.844184791667,182.876694583333,12.039580625,26.9823035416667,37.5266960416667,77.28998875,8.37239791666667,1067.92,10,4281.87310791667,4212.14083916667
"6329",2015-09-25,"NO 15/9-F-12 H",24,264.398887968256,103.35773963636,233.229912252241,12.0129466666667,100,29.7036875,80.0014102083333,0.527935,423.33,7,4281.87310791667,4212.14083916667
"6330",2015-09-25,"NO 15/9-F-15 D",24,221.373945208333,106.35285,183.556166041667,14.06305,10.3100141666667,37.8177791666667,42.0763289583333,8.76398041666667,209.22,6,4281.87310791667,4212.14083916667
"6331",2015-09-26,"NO 15/9-F-14 H",24,266.71738875,99.41616625,235.889467916667,12.9726047916667,100,30.8279208333333,88.229595625,1.519006875,169.8,6,4375.04716458333,4293.14661395833
"6332",2015-09-26,"NO 15/9-F-15 D",24,221.629658958333,106.349732083333,183.893740416667,14.1584077083333,10.29744875,37.7359185416667,44.0433533333333,8.67382708333333,209.8,9,4375.04716458333,4293.14661395833
"6333",2015-09-26,"NO 15/9-F-11 H",24,220.7123,105.829912708333,183.118270416667,12.1212354166667,26.5980329166667,37.5940295833333,78.3521920833333,8.51924333333333,1070.45,7,4375.04716458333,4293.14661395833
"6334",2015-09-26,"NO 15/9-F-12 H",24,269.468488711366,102.463418623853,239.039686013129,12.1194004166667,100,29.4963979166667,80.914909375,0.377260416666667,424.5,3,4375.04716458333,4293.14661395833
"6335",2015-09-27,"NO 15/9-F-14 H",24,266.753318333333,99.4176427083333,235.949170833333,13.0116254166667,100,30.8041475,88.3676947916667,1.54628958333333,167.65,6,4375.84135354167,4292.85409541667
"6336",2015-09-27,"NO 15/9-F-12 H",24,268.408333536604,102.544293397118,237.949904470701,12.1726925,100,29.60953875,80.9105879166667,0.509487916666667,419.13,9,4375.84135354167,4292.85409541667
