DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,WI1,WI2
1/13/2015,NO 15/9-F-1 C,24,234.2057783,107.9083723,174.6956896,17.38674668,50.15571125,59.51008875,56.32027521,30.12065083,610.33,2735.02,4326.39
1/14/2015,NO 15/9-F-1 C,24,230.0739863,107.5358744,188.1484879,17.1732823,55.80191167,41.92549833,43.69799688,17.7839125,580.74,2549.28,4388.34
1/15/2015,NO 15/9-F-1 C,24,230.8111354,107.8204594,184.951681,17.22697809,50.53954125,45.85945438,53.74761854,23.54573521,461.02,2877.98,4169.64
1/16/2015,NO 15/9-F-1 C,24,229.0886571,107.8215531,178.1659856,17.27020226,48.98548188,50.92267146,52.47797042,21.41944521,453.09,2674.06,4187.28
1/17/2015,NO 15/9-F-1 C,24,228.88321,107.81721,178.49646,17.26672451,48.97446,50.38675,52.66854,20.96905,418.97,2470.03,4186.00
1/18/2015,NO 15/9-F-1 C,24,228.88321,107.81721,178.49646,17.26672451,48.97446,50.38675,52.66854,20.96905,442.16,2470.03,4186.00
1/19/2015,NO 15/9-F-1 C,24,228.88321,107.81721,178.49646,17.26672451,48.97446,50.38675,52.66854,20.96905,447.32,2470.03,4186.00
1/20/2015,NO 15/9-F-1 C,18.66667,224.0752377,107.209413,173.0629322,17.23298649,29.40022417,51.0123055,52.24315257,20.40579716,226.24,1484.00,4015.00
2/10/2015,NO 15/9-F-1 C,24,266.9449873,107.7947135,205.7062831,17.27766224,48.89648438,61.23870417,62.48248729,32.59166854,402.41,7039.89,6519.21
2/11/2015,NO 15/9-F-1 C,24,259.9912627,107.9108692,199.3038669,17.18029543,48.95931,60.68739583,56.3078925,32.16190208,474.1,6821.05,5981.64
2/12/2015,NO 15/9-F-1 C,24,254.6636471,107.9413408,196.0724398,17.17925651,48.94512063,58.59120729,58.90773333,30.12325125,466.03,6684.80,6131.90
2/13/2015,NO 15/9-F-1 C,24,248.4935985,107.0554304,192.8499252,17.21524169,48.40793417,55.6436733,58.4196938,27.30681292,423.36,6616.14,6067.16
2/14/2015,NO 15/9-F-1 C,24,247.1613196,107.9278179,193.3889552,17.23222175,49.02482854,53.77236438,62.62059917,25.17321396,421.26,6653.04,6272.37
2/15/2015,NO 15/9-F-1 C,24,242.3924801,106.9690253,191.1918086,17.44770117,48.04527313,51.20067158,58.06826544,22.8773913,419.02,6537.88,6276.93
2/16/2015,NO 15/9-F-1 C,24,242.4380979,107.9056471,192.4222252,17.20980197,49.02818,50.01587271,56.41098208,21.45498,419.54,6588.65,6537.45
2/17/2015,NO 15/9-F-1 C,24,240.7836323,107.8967184,192.2188325,17.18842247,46.80372935,48.56479977,53.98630182,19.9701125,409.69,6567.90,6603.50
2/18/2015,NO 15/9-F-1 C,24,237.6576163,107.9794194,188.0916071,17.21164833,50.76397333,49.56600917,54.72807146,20.95817438,519.64,4115.62,4225.49
2/19/2015,NO 15/9-F-1 C,24,230.4603929,108.07244,180.7750996,17.5868275,52.93471854,49.68529333,62.20128979,21.08673417,652.82,4218.67,4171.37
2/20/2015,NO 15/9-F-1 C,24,226.4489217,108.0354219,179.563474,17.50160029,53.10688188,46.88544771,64.83710583,18.07755875,638.16,2722.21,2682.00
2/21/2015,NO 15/9-F-1 C,24,223.7444379,108.0188808,179.722546,17.43245887,53.2423425,44.02189188,68.06124125,15.42355167,624.59,4325.15,4193.89
2/22/2015,NO 15/9-F-1 C,24,222.1075973,108.0095356,180.5883471,17.30601348,53.32468583,41.51925021,63.29983792,12.91494583,475.6,4282.78,4272.30
2/23/2015,NO 15/9-F-1 C,24,221.1374342,107.9981863,181.7877913,17.19167119,53.27324521,39.34964292,56.29576729,10.71693167,410.07,4277.19,4306.04
2/24/2015,NO 15/9-F-1 C,24,219.2924969,108.0408077,179.8966604,17.36017497,55.83618875,39.39583646,63.12670917,10.43758625,625.9,4314.27,4286.38
2/25/2015,NO 15/9-F-1 C,24,211.7158779,108.1767756,170.8413169,17.43539362,60.36797063,40.87456104,74.27926,12.05170896,940.93,4267.16,4308.90
2/26/2015,NO 15/9-F-1 C,24,208.7358988,108.1641669,171.6257467,17.37690107,60.36061542,37.11015208,68.83074021,8.465377292,738.49,3636.54,3586.17
2/27/2015,NO 15/9-F-1 C,18.94167,208.1603222,108.1037937,174.592756,17.17378401,47.62034854,33.56756623,61.42844815,4.963594169,399.77,4391.98,4059.30
3/19/2015,NO 15/9-F-1 C,24,260.2641421,107.9533079,222.06209,17.38342396,51.61299688,38.20205208,68.47460083,21.49703521,216.14,4414.29,4245.62
3/20/2015,NO 15/9-F-1 C,24,252.9463735,108.1396723,211.7584863,17.22155554,51.83247729,41.18788729,70.30414104,24.5238475,222.87,4151.58,4443.88
3/21/2015,NO 15/9-F-1 C,24,246.4192775,108.1762192,203.1440763,17.25476703,51.95842125,43.27520125,72.43207063,24.55743521,225.74,4178.38,4448.58
3/22/2015,NO 15/9-F-1 C,24,241.9469863,108.1566671,198.658076,17.2158456,53.54530146,43.28891021,59.76780729,14.72396063,385.1,4150.31,4372.22
3/23/2015,NO 15/9-F-1 C,24,238.1981942,108.1399325,196.3466017,17.62851407,53.516415,41.8515925,65.73708396,13.36101417,342.99,4210.88,4294.20
3/24/2015,NO 15/9-F-1 C,24,235.2894033,108.1180504,194.7217083,18.21809366,53.53940542,40.567695,68.67021917,12.08266125,355.76,4183.67,4272.71
3/25/2015,NO 15/9-F-1 C,24,232.3110973,108.1305808,192.6014792,18.29838663,54.71944542,39.70961813,69.84208708,11.07213188,447.87,4126.29,4287.37
3/26/2015,NO 15/9-F-1 C,24,223.9347056,108.244639,184.037504,18.19630089,60.03831563,39.89720167,75.16789792,8.737491667,609.35,4403.49,4349.64
3/27/2015,NO 15/9-F-1 C,24,220.5745206,108.1917123,182.8461919,18.87154935,59.87418208,37.72832875,71.9744825,6.664692083,618.61,4413.87,4344.37
3/28/2015,NO 15/9-F-1 C,24,217.4907079,108.1854038,181.0271758,18.13162583,59.89555688,36.46353208,68.1361775,6.992948333,565.02,4431.25,4331.84
3/29/2015,NO 15/9-F-1 C,24,214.867228,108.1762293,179.8331609,19.75682536,57.23280326,35.03406705,72.43252159,6.425717273,550.72,4176.92,4232.36
3/30/2015,NO 15/9-F-1 C,24,212.1648955,108.2035856,177.8845193,18.27245027,63.47054083,34.28037625,72.81056625,5.298848542,624.44,4349.46,4337.94
3/31/2015,NO 15/9-F-1 C,24,208.3672883,108.2149619,175.3928381,17.59328176,65.01727458,32.97445021,73.4941675,4.234798542,622.85,4362.49,4326.20
4/21/2015,NO 15/9-F-1 C,24,262.8739525,108.0153073,229.9967296,17.28633142,52.61598542,32.87722292,74.11704938,20.16099,172.87,4351.81,4397.77
4/22/2015,NO 15/9-F-1 C,24,253.7673556,108.1586423,216.6924831,17.33074867,52.5973525,37.0748725,76.61395917,21.68865104,268.47,4461.44,4368.67
4/23/2015,NO 15/9-F-1 C,24,248.852944,108.1451373,209.488444,18.06289851,52.65871771,39.3645,72.49167792,15.13300417,320.34,4463.62,4348.67
4/24/2015,NO 15/9-F-1 C,24,246.5112198,108.1074394,206.7654533,17.75857743,52.65301917,39.74576646,66.226455,10.81629958,318.85,4332.47,4373.04
4/25/2015,NO 15/9-F-1 C,24,243.6995527,108.1107492,204.3476673,18.03034533,52.70381208,39.35188542,67.09281125,10.41966271,340.53,4288.42,4424.71
4/26/2015,NO 15/9-F-1 C,24,241.287736,108.1020723,202.5586452,18.17498666,52.70324479,38.72909083,67.04715146,9.821548958,339.92,4319.31,4425.50
4/27/2015,NO 15/9-F-1 C,24,236.870789,108.1969231,198.1893154,18.82709831,55.26660896,38.68147354,70.35926646,9.703193333,396.95,4357.50,4403.76
4/28/2015,NO 15/9-F-1 C,24,232.0275721,108.2272329,194.0329269,18.63503631,56.90749458,37.99464521,71.30392438,8.996435833,443.99,4302.17,4425.34
4/29/2015,NO 15/9-F-1 C,24,224.9432735,108.2894723,187.7453592,18.24368716,59.77122313,37.19791438,76.52687271,8.284603958,574.96,4317.06,4427.79
4/30/2015,NO 15/9-F-1 C,24,219.3668354,108.284216,183.7235981,19.18236679,62.13158229,35.64323729,77.13500021,6.733651875,607.87,4344.74,4415.65
5/1/2015,NO 15/9-F-1 C,24,213.6406933,108.2891623,179.5673829,18.57095313,65.01906438,34.07331042,77.72017854,5.308860625,664.96,4349.89,4411.12
5/2/2015,NO 15/9-F-1 C,24,210.4794673,108.2639698,178.2394804,17.68773057,68.38614583,32.23998688,76.67961417,3.580368333,621.12,4324.92,4427.16
5/3/2015,NO 15/9-F-1 C,9.70833,209.4421402,108.2326232,178.1844829,17.17389355,28.40512896,31.25765733,75.01007179,2.677854953,211.5,4364.02,4332.35
5/23/2015,NO 15/9-F-1 C,24,249.1953721,108.2013563,220.2161798,17.22762533,73.66493208,28.97919229,83.42048438,6.574285208,502.61,3990.92,4382.76
5/24/2015,NO 15/9-F-1 C,24,235.0349194,108.32018,199.9660988,17.60438865,68.76318792,35.06882063,78.99747521,5.730275625,537.12,4064.39,4326.07
5/25/2015,NO 15/9-F-1 C,24,233.4305365,108.1691373,197.156196,19.53151951,57.35183438,36.27434042,74.11943938,7.481208958,504.77,4062.34,4310.79
5/26/2015,NO 15/9-F-1 C,24,232.5972494,108.1033917,197.7852917,19.07276446,56.38096854,34.81195771,70.58330667,6.059989583,353.36,4100.00,4296.00
5/27/2015,NO 15/9-F-1 C,20,232.8339548,107.7737871,200.6650975,17.17020286,56.4645325,32.16885729,56.42825229,3.482034167,294.17,4055.00,4303.00
6/12/2015,NO 15/9-F-1 C,24,259.9890819,107.9449498,226.5500163,17.58454145,60.86207167,33.43906563,74.2487475,5.694804375,212.85,4630.46,4349.02
6/13/2015,NO 15/9-F-1 C,24,253.8450188,108.0683131,217.2780173,18.47269885,54.85205479,36.56700146,74.56848708,8.827325417,256.04,3656.14,3673.55
6/14/2015,NO 15/9-F-1 C,24,251.0273667,108.0253108,212.3348063,18.10246319,51.82022313,38.69256042,67.97954229,10.96064229,235.07,4446.54,4337.86
6/15/2015,NO 15/9-F-1 C,24,248.7681233,108.0218015,209.8777838,17.84080716,51.75249771,38.89033958,66.47582646,11.15294938,240.06,4522.34,4336.63
6/16/2015,NO 15/9-F-1 C,24,246.5593969,107.9890692,208.3536944,17.51841243,51.4827875,38.2057025,63.71306708,10.49615729,245.4,4484.00,4330.00
6/17/2015,NO 15/9-F-1 C,24,245.2021265,107.9604406,207.8433256,17.25431215,51.35455979,37.35880083,60.13051,9.604126458,221.41,4479.00,4301.00
6/18/2015,NO 15/9-F-1 C,24,243.7813394,107.9626325,207.0896938,17.42539029,51.82289063,36.69164563,62.83206271,8.92555,223.27,5115.00,5075.00
6/19/2015,NO 15/9-F-1 C,24,242.2225538,107.9765844,206.1144467,17.50011912,52.09687667,36.10810708,63.52119208,8.345849792,229.63,7084.76,7040.12
6/20/2015,NO 15/9-F-1 C,24,240.637585,107.9836763,205.192081,17.45104,52.4484025,35.44550396,63.16937229,7.6917225,219.05,7227.00,7036.87
6/21/2015,NO 15/9-F-1 C,24,239.8481117,107.9558515,205.3785398,17.3201024,52.69464938,34.46957188,62.14482604,6.70292375,204.65,7052.87,6886.01
6/22/2015,NO 15/9-F-1 C,24,238.5325604,108.0039863,203.960211,17.6274089,53.39161958,34.57234938,64.54508917,6.812531042,211.31,7156.37,7012.33
6/23/2015,NO 15/9-F-1 C,24,234.8108963,108.1483548,199.129214,19.16543176,55.36180896,35.68168229,70.45132104,7.941432917,337.64,7217.00,7014.00
6/24/2015,NO 15/9-F-1 C,24,228.9692819,108.2241315,192.6527783,18.74262472,56.58418833,36.31650354,74.71362563,8.626054375,422.22,7138.24,6962.00
6/25/2015,NO 15/9-F-1 C,24,226.2151788,108.169489,191.4103963,18.73641767,56.56209958,34.8047825,73.23425771,7.137094375,387.93,7219.08,6917.23
6/26/2015,NO 15/9-F-1 C,24,224.2062221,108.1621354,190.428394,18.5585051,58.21413104,33.77782813,72.32137625,5.958871458,446.62,7336.00,6911.00
6/27/2015,NO 15/9-F-1 C,24,221.0411863,108.1961923,187.7352665,18.81526856,60.88890333,33.30591979,73.68287583,4.773925208,435.55,6766.00,4571.00
6/28/2015,NO 15/9-F-1 C,24,218.236804,108.216196,185.8359775,18.47249354,62.82589333,32.40082646,72.15043604,3.913376458,451.91,6143.00,2812.00
6/29/2015,NO 15/9-F-1 C,24,213.8101154,108.2870744,181.86936,17.76901223,69.60881708,31.94075542,75.97423354,3.602936875,635.31,6136.36,2812.73
6/30/2015,NO 15/9-F-1 C,24,207.2189763,108.3199244,176.3622983,17.25950764,73.33077083,30.85667792,77.12882083,3.123494583,645.3,6140.16,2825.82
7/22/2015,NO 15/9-F-1 C,22.375,268.8792222,107.5477576,240.5757454,17.17668761,55.01502396,28.30347687,64.0644133,10.20692989,110.7,4411.22,4679.10
7/24/2015,NO 15/9-F-1 C,24,248.6566752,108.212266,216.1929733,17.37051542,62.36530813,32.46370188,77.29776354,4.816654375,264.65,4346.14,4729.67
7/25/2015,NO 15/9-F-1 C,24,248.3158604,108.0755417,213.8981988,17.91091831,53.82786042,34.41766167,70.60238708,7.17167625,204.35,4376.93,4682.44
7/26/2015,NO 15/9-F-1 C,24,245.7894458,108.0969725,211.3143035,17.97611171,53.75939667,34.47514229,69.98886604,7.227362292,229.61,4396.59,4662.43
7/27/2015,NO 15/9-F-1 C,24,243.755549,108.0782758,209.6008383,17.95295805,53.47774667,34.15471063,68.88128833,6.910010417,227.7,4416.96,4629.43
7/28/2015,NO 15/9-F-1 C,24,242.0791783,108.0590113,208.5441708,17.77509311,53.41421333,33.5350075,67.50427354,6.282735625,223.78,4458.86,4598.31
7/29/2015,NO 15/9-F-1 C,24,241.0951271,108.0141256,208.5471535,17.44807509,53.51099875,32.54797354,65.37487104,5.283467917,182.64,4324.08,4630.85
7/30/2015,NO 15/9-F-1 C,24,240.0080267,108.0351619,207.5403198,17.45537704,54.51366604,32.46770688,65.54460813,5.197388125,201.69,4231.98,4628.55
7/31/2015,NO 15/9-F-1 C,24,237.1561292,108.1304848,204.2666729,17.79947812,56.36182417,32.88945625,67.56170979,5.459842917,267.48,4220.76,4647.13
8/1/2015,NO 15/9-F-1 C,24,231.5699688,108.245171,197.857061,17.96851541,58.64992896,33.71290771,68.344095,5.977568125,350,4238.52,4642.13
8/2/2015,NO 15/9-F-1 C,24,229.0231344,108.1736706,196.6852883,17.77905328,58.55974063,32.33784604,67.77410708,4.700881458,322.99,4257.30,4623.82
8/3/2015,NO 15/9-F-1 C,24,225.7862715,108.2163588,193.7070683,17.89139581,62.10371354,32.07920313,73.14789625,3.928983125,384.65,4289.24,4631.77
8/4/2015,NO 15/9-F-1 C,24,220.499771,108.252524,188.2669615,18.20073871,63.75048813,32.23280958,73.74903229,3.89781375,443.81,4274.17,4633.46
8/5/2015,NO 15/9-F-1 C,24,213.108621,108.2922442,182.8499633,17.49033773,70.87810604,30.25865771,72.72921313,5.831541875,732.83,4240.86,4578.50
8/6/2015,NO 15/9-F-1 C,24,208.7396119,108.2766742,179.0728775,17.27267758,73.51619542,29.66673438,75.58277063,2.391622917,583.05,4157.30,4484.74
9/4/2015,NO 15/9-F-1 C,16.15833,277.5887414,107.3746439,244.1398683,17.17389339,38.67100104,33.44887308,58.74552663,9.027847478,176.51,4442.29,4458.45
9/5/2015,NO 15/9-F-1 C,24,265.4591929,108.0380721,231.9052085,17.35103221,58.93306104,33.55398438,78.65593833,6.861887083,291.3,4634.66,4394.40
9/6/2015,NO 15/9-F-1 C,24,258.201361,108.0949333,222.7215477,18.22291499,55.80773917,35.47981333,76.71006167,8.779020833,344.41,4630.72,4378.93
9/7/2015,NO 15/9-F-1 C,24,253.9339177,108.0972469,217.2854121,18.54099245,53.85619083,36.64850563,73.61219854,9.976605625,360.29,4708.21,4443.58
9/8/2015,NO 15/9-F-1 C,24,250.7290654,108.085751,214.0328563,18.32718864,53.287,36.69620917,71.531215,10.044035,369.91,4788.07,4529.59
9/9/2015,NO 15/9-F-1 C,24,247.6802919,108.0840106,211.4525713,18.29919969,53.28875021,36.22772063,70.84700667,9.5660325,370.14,4783.64,4539.24
9/10/2015,NO 15/9-F-1 C,24,245.1821156,108.0661929,209.8379046,18.18781229,53.29369604,35.34421104,69.52464104,8.693740208,355.61,4787.80,4130.08
9/11/2015,NO 15/9-F-1 C,24,243.3199842,108.0315658,209.2284129,17.80042416,53.26502792,34.09157125,67.37387542,7.43589875,334.51,4474.03,4299.87
9/12/2015,NO 15/9-F-1 C,24,239.6569546,108.1413438,205.5562525,18.56221581,55.98024042,34.10070208,71.44295146,7.377876042,397.18,4585.46,3863.44
9/13/2015,NO 15/9-F-1 C,24,235.3413919,108.1611083,201.8780219,18.58563941,56.80937042,33.46337,70.46284833,6.753859792,411.79,4450.21,4314.97
9/14/2015,NO 15/9-F-1 C,24,232.7482665,108.1397244,200.3293565,18.66135645,57.74956979,32.41891,71.87909292,5.63909,427.44,4455.60,4306.79
9/15/2015,NO 15/9-F-1 C,24,228.465131,108.1867002,196.544505,18.17971049,60.309085,31.92062604,73.62471438,4.94689625,434.04,4453.24,4285.72
9/16/2015,NO 15/9-F-1 C,24,225.0274781,108.1766208,193.946756,17.8595518,62.16607292,31.08072208,73.84938,3.963006458,438.65,4459.11,4265.53
9/17/2015,NO 15/9-F-1 C,24,220.5831898,108.2131258,189.5756944,17.85830533,65.79759375,31.00749542,76.78052563,3.371948542,515.22,4532.10,4217.98
